 "y","U","k","epsilon","nut","tau_mu","tau_R","Pk","Tk","Dk","Peps","Teps","Deps","epsEps"
  0.9510000000E+02,  0.1718418341E+02,  0.1588147142E+01,  0.1335762049E-01,  0.1742686404E+02,  0.2636370244E-01,  0.4594366580E+00,  0.1211245134E-01,  0.1178379826E-02,  0.1153094727E-03,  0.1477196978E-03,  0.6063766799E-04,  0.5396208647E-05, -0.2134621850E-03
  0.9520000000E+02,  0.1718681810E+02,  0.1586774353E+01,  0.1333251348E-01,  0.1743290520E+02,  0.2633001592E-01,  0.4590086714E+00,  0.1208570562E-01,  0.1180154385E-02,  0.1151676442E-03,  0.1472437512E-03,  0.6051125024E-04,  0.5380049841E-05, -0.2128444743E-03
  0.9530000000E+02,  0.1718944942E+02,  0.1585402716E+01,  0.1330746028E-01,  0.1743892561E+02,  0.2629638149E-01,  0.4585806405E+00,  0.1205901147E-01,  0.1181930127E-02,  0.1150269673E-03,  0.1467693230E-03,  0.6038524327E-04,  0.5363967226E-05, -0.2122287666E-03
  0.9540000000E+02,  0.1719207737E+02,  0.1584032229E+01,  0.1328246071E-01,  0.1744492532E+02,  0.2626279889E-01,  0.4581525655E+00,  0.1203236869E-01,  0.1183707074E-02,  0.1148874383E-03,  0.1462964068E-03,  0.6025964568E-04,  0.5347960384E-05, -0.2116150539E-03
  0.9550000000E+02,  0.1719470198E+02,  0.1582662891E+01,  0.1325751463E-01,  0.1745090441E+02,  0.2622926787E-01,  0.4577244465E+00,  0.1200577712E-01,  0.1185485246E-02,  0.1147490534E-03,  0.1458249964E-03,  0.6013445617E-04,  0.5332028909E-05, -0.2110033280E-03
  0.9560000000E+02,  0.1719732323E+02,  0.1581294701E+01,  0.1323262186E-01,  0.1745686295E+02,  0.2619578817E-01,  0.4572962838E+00,  0.1197923658E-01,  0.1187264664E-02,  0.1146118090E-03,  0.1453550855E-03,  0.6000967334E-04,  0.5316172388E-05, -0.2103935809E-03
  0.9570000000E+02,  0.1719994113E+02,  0.1579927657E+01,  0.1320778226E-01,  0.1746280099E+02,  0.2616235951E-01,  0.4568680775E+00,  0.1195274690E-01,  0.1189045349E-02,  0.1144757014E-03,  0.1448866679E-03,  0.5988529587E-04,  0.5300390418E-05, -0.2097858047E-03
  0.9580000000E+02,  0.1720255570E+02,  0.1578561757E+01,  0.1318299566E-01,  0.1746871860E+02,  0.2612898166E-01,  0.4564398279E+00,  0.1192630789E-01,  0.1190827322E-02,  0.1143407269E-03,  0.1444197375E-03,  0.5976132241E-04,  0.5284682594E-05, -0.2091799915E-03
  0.9590000000E+02,  0.1720516693E+02,  0.1577197001E+01,  0.1315826191E-01,  0.1747461586E+02,  0.2609565434E-01,  0.4560115352E+00,  0.1189991940E-01,  0.1192610601E-02,  0.1142068820E-03,  0.1439542881E-03,  0.5963775161E-04,  0.5269048515E-05, -0.2085761334E-03
  0.9600000000E+02,  0.1720777483E+02,  0.1575833387E+01,  0.1313358085E-01,  0.1748049282E+02,  0.2606237731E-01,  0.4555831994E+00,  0.1187358124E-01,  0.1194395208E-02,  0.1140741630E-03,  0.1434903136E-03,  0.5951458216E-04,  0.5253487784E-05, -0.2079742226E-03
  0.9610000000E+02,  0.1721037941E+02,  0.1574470913E+01,  0.1310895232E-01,  0.1748634956E+02,  0.2602915030E-01,  0.4551548209E+00,  0.1184729325E-01,  0.1196181161E-02,  0.1139425662E-03,  0.1430278079E-03,  0.5939181271E-04,  0.5238000004E-05, -0.2073742511E-03
  0.9620000000E+02,  0.1721298066E+02,  0.1573109579E+01,  0.1308437617E-01,  0.1749218614E+02,  0.2599597308E-01,  0.4547263998E+00,  0.1182105525E-01,  0.1197968479E-02,  0.1138120880E-03,  0.1425667651E-03,  0.5926944194E-04,  0.5222584783E-05, -0.2067762114E-03
  0.9630000000E+02,  0.1721557860E+02,  0.1571749383E+01,  0.1305985225E-01,  0.1749800262E+02,  0.2596284537E-01,  0.4542979363E+00,  0.1179486707E-01,  0.1199757185E-02,  0.1136827250E-03,  0.1421071790E-03,  0.5914746851E-04,  0.5207241729E-05, -0.2061800957E-03
  0.9640000000E+02,  0.1721817323E+02,  0.1570390324E+01,  0.1303538040E-01,  0.1750379907E+02,  0.2592976694E-01,  0.4538694306E+00,  0.1176872856E-01,  0.1201547293E-02,  0.1135544734E-03,  0.1416490438E-03,  0.5902589113E-04,  0.5191970455E-05, -0.2055858963E-03
  0.9650000000E+02,  0.1722076455E+02,  0.1569032401E+01,  0.1301096048E-01,  0.1750957557E+02,  0.2589673754E-01,  0.4534408828E+00,  0.1174263953E-01,  0.1203338826E-02,  0.1134273298E-03,  0.1411923535E-03,  0.5890470848E-04,  0.5176770574E-05, -0.2049936056E-03
  0.9660000000E+02,  0.1722335258E+02,  0.1567675611E+01,  0.1298659231E-01,  0.1751533216E+02,  0.2586375691E-01,  0.4530122932E+00,  0.1171659983E-01,  0.1205131800E-02,  0.1133012907E-03,  0.1407371022E-03,  0.5878391923E-04,  0.5161641704E-05, -0.2044032160E-03
  0.9670000000E+02,  0.1722593730E+02,  0.1566319955E+01,  0.1296227577E-01,  0.1752106893E+02,  0.2583082481E-01,  0.4525836620E+00,  0.1169060928E-01,  0.1206926234E-02,  0.1131763524E-03,  0.1402832840E-03,  0.5866352210E-04,  0.5146583464E-05, -0.2038147199E-03
  0.9680000000E+02,  0.1722851874E+02,  0.1564965431E+01,  0.1293801069E-01,  0.1752678593E+02,  0.2579794099E-01,  0.4521549892E+00,  0.1166466773E-01,  0.1208722147E-02,  0.1130525115E-03,  0.1398308931E-03,  0.5854351577E-04,  0.5131595475E-05, -0.2032281099E-03
  0.9690000000E+02,  0.1723109689E+02,  0.1563612037E+01,  0.1291379693E-01,  0.1753248323E+02,  0.2576510522E-01,  0.4517262752E+00,  0.1163877501E-01,  0.1210519554E-02,  0.1129297644E-03,  0.1393799238E-03,  0.5842389895E-04,  0.5116677361E-05, -0.2026433784E-03
  0.9700000000E+02,  0.1723367176E+02,  0.1562259772E+01,  0.1288963433E-01,  0.1753816090E+02,  0.2573231724E-01,  0.4512975200E+00,  0.1161293095E-01,  0.1212318478E-02,  0.1128081078E-03,  0.1389303702E-03,  0.5830467036E-04,  0.5101828749E-05, -0.2020605181E-03
  0.9710000000E+02,  0.1723624336E+02,  0.1560908636E+01,  0.1286552275E-01,  0.1754381900E+02,  0.2569957681E-01,  0.4508687238E+00,  0.1158713540E-01,  0.1214118932E-02,  0.1126875380E-03,  0.1384822266E-03,  0.5818582868E-04,  0.5087049267E-05, -0.2014795214E-03
  0.9720000000E+02,  0.1723881168E+02,  0.1559558626E+01,  0.1284146205E-01,  0.1754945760E+02,  0.2566688369E-01,  0.4504398870E+00,  0.1156138819E-01,  0.1215920934E-02,  0.1125680517E-03,  0.1380354874E-03,  0.5806737265E-04,  0.5072338545E-05, -0.2009003812E-03
  0.9730000000E+02,  0.1724137673E+02,  0.1558209742E+01,  0.1281745206E-01,  0.1755507676E+02,  0.2563423764E-01,  0.4500110095E+00,  0.1153568916E-01,  0.1217724503E-02,  0.1124496454E-03,  0.1375901467E-03,  0.5794930098E-04,  0.5057696220E-05, -0.2003230900E-03
  0.9740000000E+02,  0.1724393853E+02,  0.1556861983E+01,  0.1279349265E-01,  0.1756067655E+02,  0.2560163843E-01,  0.4495820916E+00,  0.1151003815E-01,  0.1219529654E-02,  0.1123323156E-03,  0.1371461991E-03,  0.5783161239E-04,  0.5043121924E-05, -0.1997476406E-03
  0.9750000000E+02,  0.1724649706E+02,  0.1555515346E+01,  0.1276958368E-01,  0.1756625703E+02,  0.2556908582E-01,  0.4491531334E+00,  0.1148443501E-01,  0.1221336405E-02,  0.1122160590E-03,  0.1367036389E-03,  0.5771430562E-04,  0.5028615297E-05, -0.1991740257E-03
  0.9760000000E+02,  0.1724905234E+02,  0.1554169832E+01,  0.1274572499E-01,  0.1757181827E+02,  0.2553657956E-01,  0.4487241352E+00,  0.1145887958E-01,  0.1223144773E-02,  0.1121008723E-03,  0.1362624605E-03,  0.5759737940E-04,  0.5014175979E-05, -0.1986022382E-03
  0.9770000000E+02,  0.1725160438E+02,  0.1552825439E+01,  0.1272191644E-01,  0.1757736033E+02,  0.2550411943E-01,  0.4482950972E+00,  0.1143337170E-01,  0.1224954771E-02,  0.1119867517E-03,  0.1358226583E-03,  0.5748083244E-04,  0.4999803611E-05, -0.1980322708E-03
  0.9780000000E+02,  0.1725415317E+02,  0.1551482166E+01,  0.1269815789E-01,  0.1758288328E+02,  0.2547170519E-01,  0.4478660193E+00,  0.1140791121E-01,  0.1226766419E-02,  0.1118736942E-03,  0.1353842269E-03,  0.5736466351E-04,  0.4985497840E-05, -0.1974641165E-03
  0.9790000000E+02,  0.1725669872E+02,  0.1550140012E+01,  0.1267444920E-01,  0.1758838719E+02,  0.2543933660E-01,  0.4474369020E+00,  0.1138249796E-01,  0.1228579733E-02,  0.1117616964E-03,  0.1349471608E-03,  0.5724887134E-04,  0.4971258311E-05, -0.1968977681E-03
  0.9800000000E+02,  0.1725924103E+02,  0.1548798975E+01,  0.1265079021E-01,  0.1759387211E+02,  0.2540701344E-01,  0.4470077452E+00,  0.1135713179E-01,  0.1230394724E-02,  0.1116507546E-03,  0.1345114546E-03,  0.5713345468E-04,  0.4957084675E-05, -0.1963332186E-03
  0.9810000000E+02,  0.1726178012E+02,  0.1547459055E+01,  0.1262718080E-01,  0.1759933812E+02,  0.2537473547E-01,  0.4465785493E+00,  0.1133181255E-01,  0.1232211413E-02,  0.1115408659E-03,  0.1340771027E-03,  0.5701841227E-04,  0.4942976582E-05, -0.1957704609E-03
  0.9820000000E+02,  0.1726431598E+02,  0.1546120250E+01,  0.1260362082E-01,  0.1760478528E+02,  0.2534250247E-01,  0.4461493143E+00,  0.1130654010E-01,  0.1234029814E-02,  0.1114320268E-03,  0.1336440998E-03,  0.5690374289E-04,  0.4928933686E-05, -0.1952094882E-03
  0.9830000000E+02,  0.1726684862E+02,  0.1544782560E+01,  0.1258011013E-01,  0.1761021364E+02,  0.2531031420E-01,  0.4457200404E+00,  0.1128131427E-01,  0.1235849939E-02,  0.1113242339E-03,  0.1332124406E-03,  0.5678944526E-04,  0.4914955642E-05, -0.1946502934E-03
  0.9840000000E+02,  0.1726937804E+02,  0.1543445982E+01,  0.1255664859E-01,  0.1761562329E+02,  0.2527817044E-01,  0.4452907278E+00,  0.1125613491E-01,  0.1237671806E-02,  0.1112174840E-03,  0.1327821198E-03,  0.5667551819E-04,  0.4901042109E-05, -0.1940928696E-03
  0.9850000000E+02,  0.1727190425E+02,  0.1542110517E+01,  0.1253323605E-01,  0.1762101427E+02,  0.2524607096E-01,  0.4448613767E+00,  0.1123100188E-01,  0.1239495429E-02,  0.1111117737E-03,  0.1323531319E-03,  0.5656196042E-04,  0.4887192747E-05, -0.1935372100E-03
  0.9860000000E+02,  0.1727442726E+02,  0.1540776163E+01,  0.1250987239E-01,  0.1762638666E+02,  0.2521401554E-01,  0.4444319872E+00,  0.1120591503E-01,  0.1241320822E-02,  0.1110070998E-03,  0.1319254718E-03,  0.5644877072E-04,  0.4873407217E-05, -0.1929833077E-03
  0.9870000000E+02,  0.1727694706E+02,  0.1539442919E+01,  0.1248655747E-01,  0.1763174052E+02,  0.2518200394E-01,  0.4440025594E+00,  0.1118087420E-01,  0.1243148003E-02,  0.1109034591E-03,  0.1314991342E-03,  0.5633594788E-04,  0.4859685184E-05, -0.1924311559E-03
  0.9880000000E+02,  0.1727946366E+02,  0.1538110784E+01,  0.1246329114E-01,  0.1763707592E+02,  0.2515003596E-01,  0.4435730936E+00,  0.1115587926E-01,  0.1244976980E-02,  0.1108008482E-03,  0.1310741138E-03,  0.5622349065E-04,  0.4846026314E-05, -0.1918807479E-03
  0.9890000000E+02,  0.1728197707E+02,  0.1536779757E+01,  0.1244007327E-01,  0.1764239292E+02,  0.2511811136E-01,  0.4431435900E+00,  0.1113093004E-01,  0.1246807771E-02,  0.1106992640E-03,  0.1306504056E-03,  0.5611139786E-04,  0.4832430275E-05, -0.1913320769E-03
  0.9900000000E+02,  0.1728448728E+02,  0.1535449837E+01,  0.1241690372E-01,  0.1764769157E+02,  0.2508622993E-01,  0.4427140485E+00,  0.1110602642E-01,  0.1248640392E-02,  0.1105987032E-03,  0.1302280043E-03,  0.5599966825E-04,  0.4818896738E-05, -0.1907851361E-03
  0.9910000000E+02,  0.1728699431E+02,  0.1534121024E+01,  0.1239378237E-01,  0.1765297196E+02,  0.2505439144E-01,  0.4422844696E+00,  0.1108116823E-01,  0.1250474851E-02,  0.1104991626E-03,  0.1298069048E-03,  0.5588830063E-04,  0.4805425374E-05, -0.1902399190E-03
  0.9920000000E+02,  0.1728949816E+02,  0.1532793315E+01,  0.1237070906E-01,  0.1765823413E+02,  0.2502259568E-01,  0.4418548532E+00,  0.1105635534E-01,  0.1252311164E-02,  0.1104006388E-03,  0.1293871021E-03,  0.5577729380E-04,  0.4792015860E-05, -0.1896964190E-03
  0.9930000000E+02,  0.1729199883E+02,  0.1531466710E+01,  0.1234768368E-01,  0.1766347816E+02,  0.2499084243E-01,  0.4414251995E+00,  0.1103158760E-01,  0.1254149347E-02,  0.1103031290E-03,  0.1289685910E-03,  0.5566664656E-04,  0.4778667869E-05, -0.1891546293E-03
  0.9940000000E+02,  0.1729449633E+02,  0.1530141208E+01,  0.1232470609E-01,  0.1766870411E+02,  0.2495913146E-01,  0.4409955087E+00,  0.1100686488E-01,  0.1255989410E-02,  0.1102066297E-03,  0.1285513664E-03,  0.5555635770E-04,  0.4765381083E-05, -0.1886145435E-03
  0.9950000000E+02,  0.1729699066E+02,  0.1528816808E+01,  0.1230177615E-01,  0.1767391204E+02,  0.2492746258E-01,  0.4405657810E+00,  0.1098218702E-01,  0.1257831368E-02,  0.1101111378E-03,  0.1281354235E-03,  0.5544642602E-04,  0.4752155179E-05, -0.1880761550E-03
  0.9960000000E+02,  0.1729948182E+02,  0.1527493509E+01,  0.1227889373E-01,  0.1767910202E+02,  0.2489583555E-01,  0.4401360165E+00,  0.1095755389E-01,  0.1259675232E-02,  0.1100166502E-03,  0.1277207571E-03,  0.5533685035E-04,  0.4738989842E-05, -0.1875394573E-03
  0.9970000000E+02,  0.1730196982E+02,  0.1526171311E+01,  0.1225605870E-01,  0.1768427411E+02,  0.2486425017E-01,  0.4397062154E+00,  0.1093296534E-01,  0.1261521016E-02,  0.1099231637E-03,  0.1273073624E-03,  0.5522762950E-04,  0.4725884755E-05, -0.1870044440E-03
  0.9980000000E+02,  0.1730445467E+02,  0.1524850212E+01,  0.1223327093E-01,  0.1768942837E+02,  0.2483270622E-01,  0.4392763778E+00,  0.1090842124E-01,  0.1263368730E-02,  0.1098306752E-03,  0.1268952343E-03,  0.5511876228E-04,  0.4712839603E-05, -0.1864711086E-03
  0.9990000000E+02,  0.1730693636E+02,  0.1523530211E+01,  0.1221053028E-01,  0.1769456487E+02,  0.2480120349E-01,  0.4388465039E+00,  0.1088392144E-01,  0.1265218391E-02,  0.1097391816E-03,  0.1264843681E-03,  0.5501024751E-04,  0.4699854077E-05, -0.1859394447E-03
  0.1000000000E+03,  0.1730941491E+02,  0.1522211307E+01,  0.1218783664E-01,  0.1769968366E+02,  0.2476974177E-01,  0.4384165937E+00,  0.1085946581E-01,  0.1267070007E-02,  0.1096486797E-03,  0.1260747587E-03,  0.5490208402E-04,  0.4686927865E-05, -0.1854094460E-03
  0.1001000000E+03,  0.1731189031E+02,  0.1520893500E+01,  0.1216518986E-01,  0.1770478483E+02,  0.2473832085E-01,  0.4379866476E+00,  0.1083505422E-01,  0.1268923591E-02,  0.1095591664E-03,  0.1256664014E-03,  0.5479427064E-04,  0.4674060659E-05, -0.1848811061E-03
  0.1002000000E+03,  0.1731436258E+02,  0.1519576788E+01,  0.1214258983E-01,  0.1770986841E+02,  0.2470694052E-01,  0.4375566656E+00,  0.1081068651E-01,  0.1270779157E-02,  0.1094706387E-03,  0.1252592913E-03,  0.5468680619E-04,  0.4661252154E-05, -0.1843544187E-03
  0.1003000000E+03,  0.1731683170E+02,  0.1518261171E+01,  0.1212003641E-01,  0.1771493449E+02,  0.2467560058E-01,  0.4371266478E+00,  0.1078636256E-01,  0.1272636713E-02,  0.1093830934E-03,  0.1248534236E-03,  0.5457968953E-04,  0.4648502044E-05, -0.1838293776E-03
  0.1004000000E+03,  0.1731929770E+02,  0.1516946648E+01,  0.1209752947E-01,  0.1771998313E+02,  0.2464430081E-01,  0.4366965945E+00,  0.1076208224E-01,  0.1274496272E-02,  0.1092965274E-03,  0.1244487935E-03,  0.5447291948E-04,  0.4635810028E-05, -0.1833059765E-03
  0.1005000000E+03,  0.1732176056E+02,  0.1515633218E+01,  0.1207506889E-01,  0.1772501437E+02,  0.2461304101E-01,  0.4362665058E+00,  0.1073784540E-01,  0.1276357848E-02,  0.1092109380E-03,  0.1240453964E-03,  0.5436649490E-04,  0.4623175803E-05, -0.1827842092E-03
  0.1006000000E+03,  0.1732422030E+02,  0.1514320881E+01,  0.1205265455E-01,  0.1773002830E+02,  0.2458182098E-01,  0.4358363817E+00,  0.1071365191E-01,  0.1278221448E-02,  0.1091263216E-03,  0.1236432273E-03,  0.5426041462E-04,  0.4610599073E-05, -0.1822640695E-03
  0.1007000000E+03,  0.1732667693E+02,  0.1513009634E+01,  0.1203028631E-01,  0.1773502497E+02,  0.2455064051E-01,  0.4354062226E+00,  0.1068950165E-01,  0.1280087085E-02,  0.1090426756E-03,  0.1232422818E-03,  0.5415467750E-04,  0.4598079539E-05, -0.1817455514E-03
  0.1008000000E+03,  0.1732913043E+02,  0.1511699478E+01,  0.1200796405E-01,  0.1774000445E+02,  0.2451949940E-01,  0.4349760284E+00,  0.1066539447E-01,  0.1281954770E-02,  0.1089599968E-03,  0.1228425550E-03,  0.5404928240E-04,  0.4585616907E-05, -0.1812286485E-03
  0.1009000000E+03,  0.1733158083E+02,  0.1510390411E+01,  0.1198568764E-01,  0.1774496679E+02,  0.2448839744E-01,  0.4345457994E+00,  0.1064133024E-01,  0.1283824513E-02,  0.1088782821E-03,  0.1224440424E-03,  0.5394422816E-04,  0.4573210882E-05, -0.1807133550E-03
  0.1010000000E+03,  0.1733402811E+02,  0.1509082433E+01,  0.1196345697E-01,  0.1774991207E+02,  0.2445733444E-01,  0.4341155357E+00,  0.1061730884E-01,  0.1285696324E-02,  0.1087975286E-03,  0.1220467393E-03,  0.5383951367E-04,  0.4560861173E-05, -0.1801996648E-03
  0.1011000000E+03,  0.1733647229E+02,  0.1507775543E+01,  0.1194127191E-01,  0.1775484034E+02,  0.2442631019E-01,  0.4336852374E+00,  0.1059333013E-01,  0.1287570216E-02,  0.1087177334E-03,  0.1216506411E-03,  0.5373513777E-04,  0.4548567491E-05, -0.1796875717E-03
  0.1012000000E+03,  0.1733891337E+02,  0.1506469741E+01,  0.1191913233E-01,  0.1775975166E+02,  0.2439532449E-01,  0.4332549047E+00,  0.1056939399E-01,  0.1289446196E-02,  0.1086388933E-03,  0.1212557433E-03,  0.5363109935E-04,  0.4536329546E-05, -0.1791770699E-03
  0.1013000000E+03,  0.1734135136E+02,  0.1505165024E+01,  0.1189703812E-01,  0.1776464610E+02,  0.2436437716E-01,  0.4328245377E+00,  0.1054550028E-01,  0.1291324276E-02,  0.1085610054E-03,  0.1208620412E-03,  0.5352739728E-04,  0.4524147054E-05, -0.1786681533E-03
  0.1014000000E+03,  0.1734378625E+02,  0.1503861394E+01,  0.1187498914E-01,  0.1776952373E+02,  0.2433346798E-01,  0.4323941366E+00,  0.1052164888E-01,  0.1293204465E-02,  0.1084840668E-03,  0.1204695305E-03,  0.5342403041E-04,  0.4512019726E-05, -0.1781608161E-03
  0.1015000000E+03,  0.1734621805E+02,  0.1502558848E+01,  0.1185298529E-01,  0.1777438460E+02,  0.2430259676E-01,  0.4319637015E+00,  0.1049783965E-01,  0.1295086773E-02,  0.1084080745E-03,  0.1200782065E-03,  0.5332099766E-04,  0.4499947283E-05, -0.1776550523E-03
  0.1016000000E+03,  0.1734864677E+02,  0.1501257386E+01,  0.1183102644E-01,  0.1777922877E+02,  0.2427176331E-01,  0.4315332326E+00,  0.1047407248E-01,  0.1296971209E-02,  0.1083330254E-03,  0.1196880648E-03,  0.5321829789E-04,  0.4487929442E-05, -0.1771508560E-03
  0.1017000000E+03,  0.1735107240E+02,  0.1499957008E+01,  0.1180911247E-01,  0.1778405631E+02,  0.2424096743E-01,  0.4311027299E+00,  0.1045034723E-01,  0.1298857784E-02,  0.1082589169E-03,  0.1192991009E-03,  0.5311593000E-04,  0.4475965924E-05, -0.1766482215E-03
  0.1018000000E+03,  0.1735349496E+02,  0.1498657712E+01,  0.1178724325E-01,  0.1778886728E+02,  0.2421020893E-01,  0.4306721936E+00,  0.1042666379E-01,  0.1300746505E-02,  0.1081857457E-03,  0.1189113105E-03,  0.5301389286E-04,  0.4464056448E-05, -0.1761471428E-03
  0.1019000000E+03,  0.1735591445E+02,  0.1497359498E+01,  0.1176541868E-01,  0.1779366175E+02,  0.2417948762E-01,  0.4302416239E+00,  0.1040302202E-01,  0.1302637385E-02,  0.1081135093E-03,  0.1185246890E-03,  0.5291218540E-04,  0.4452200743E-05, -0.1756476143E-03
  0.1020000000E+03,  0.1735833086E+02,  0.1496062365E+01,  0.1174363863E-01,  0.1779843977E+02,  0.2414880329E-01,  0.4298110209E+00,  0.1037942180E-01,  0.1304530428E-02,  0.1080422043E-03,  0.1181392322E-03,  0.5281080648E-04,  0.4440398529E-05, -0.1751496302E-03
  0.1021000000E+03,  0.1736074421E+02,  0.1494766312E+01,  0.1172190298E-01,  0.1780320140E+02,  0.2411815577E-01,  0.4293803847E+00,  0.1035586300E-01,  0.1306425646E-02,  0.1079718281E-03,  0.1177549357E-03,  0.5270975504E-04,  0.4428649536E-05, -0.1746531846E-03
  0.1022000000E+03,  0.1736315449E+02,  0.1493471340E+01,  0.1170021162E-01,  0.1780794672E+02,  0.2408754486E-01,  0.4289497154E+00,  0.1033234551E-01,  0.1308323048E-02,  0.1079023778E-03,  0.1173717951E-03,  0.5260902995E-04,  0.4416953491E-05, -0.1741582720E-03
  0.1023000000E+03,  0.1736556172E+02,  0.1492177446E+01,  0.1167856443E-01,  0.1781267577E+02,  0.2405697038E-01,  0.4285190133E+00,  0.1030886921E-01,  0.1310222640E-02,  0.1078338504E-03,  0.1169898062E-03,  0.5250863014E-04,  0.4405310124E-05, -0.1736648867E-03
  0.1024000000E+03,  0.1736796588E+02,  0.1490884631E+01,  0.1165696129E-01,  0.1781738862E+02,  0.2402643212E-01,  0.4280882784E+00,  0.1028543396E-01,  0.1312124433E-02,  0.1077662432E-03,  0.1166089645E-03,  0.5240855453E-04,  0.4393719169E-05, -0.1731730230E-03
  0.1025000000E+03,  0.1737036700E+02,  0.1489592893E+01,  0.1163540209E-01,  0.1782208534E+02,  0.2399592991E-01,  0.4276575108E+00,  0.1026203966E-01,  0.1314028435E-02,  0.1076995533E-03,  0.1162292660E-03,  0.5230880200E-04,  0.4382180356E-05, -0.1726826752E-03
  0.1026000000E+03,  0.1737276507E+02,  0.1488302232E+01,  0.1161388671E-01,  0.1782676599E+02,  0.2396546356E-01,  0.4272267107E+00,  0.1023868617E-01,  0.1315934650E-02,  0.1076337775E-03,  0.1158507063E-03,  0.5220937151E-04,  0.4370693422E-05, -0.1721938379E-03
  0.1027000000E+03,  0.1737516009E+02,  0.1487012648E+01,  0.1159241504E-01,  0.1783143062E+02,  0.2393503289E-01,  0.4267958783E+00,  0.1021537338E-01,  0.1317843093E-02,  0.1075689136E-03,  0.1154732812E-03,  0.5211026197E-04,  0.4359258102E-05, -0.1717065054E-03
  0.1028000000E+03,  0.1737755208E+02,  0.1485724139E+01,  0.1157098696E-01,  0.1783607930E+02,  0.2390463770E-01,  0.4263650136E+00,  0.1019210118E-01,  0.1319753765E-02,  0.1075049581E-03,  0.1150969865E-03,  0.5201147230E-04,  0.4347874136E-05, -0.1712206723E-03
  0.1029000000E+03,  0.1737994102E+02,  0.1484436706E+01,  0.1154960236E-01,  0.1784071209E+02,  0.2387427781E-01,  0.4259341168E+00,  0.1016886943E-01,  0.1321666680E-02,  0.1074419086E-03,  0.1147218180E-03,  0.5191300142E-04,  0.4336541261E-05, -0.1707363330E-03
  0.1030000000E+03,  0.1738232693E+02,  0.1483150346E+01,  0.1152826112E-01,  0.1784532905E+02,  0.2384395305E-01,  0.4255031879E+00,  0.1014567804E-01,  0.1323581841E-02,  0.1073797622E-03,  0.1143477717E-03,  0.5181484830E-04,  0.4325259221E-05, -0.1702534820E-03
